Centre de Souscription;FILIAL;Gestion;Unité Souscr.;Unité Gestion;CODIGO DE FACULTATIVO;ESTADO;Gestion.;Souscr.;EJERCICIO;FECHA DE EFECTO;Date ouverture du chantier;FECHA DE INICIO COBERTURA;FECHA VENCIMIENTO;ASEGURADO;Risque ;Produit;ToP;Secteur;TIPO DE RIESGO;COMPAÑÍA CEDENTE;Pays Cédante;Groupe intermediaire;Intermédiaire;Div.;TIPO DE CONTRATO;N° ligne;SUMAS ASEGURADAS;Portée;Priorité / Franchise;TASA DE PRIMA;Aliment 100 Pc. (global) (?v);Part acceptée;PARTE SCOR;Aliment SCOR;Sommes assurées SCOR;Mt Limite SCOR;ECG;Devise ECG;Marché;Pays d'analyse;Trigger
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02G0YS115;Expiré;RCS;FFH ;1991-1;28/11/91;28/11/91;28/10/93;1/11/03;Kepro Residencial Sa;EDIFICIOS VIVIENDAS LOCALES COMERCIALES Y APARCAMIENTOS;RC Construction;RC Decennale Etr;SPECIALITES;Comm. buildings;AGF UNION FENIX;ESPAGNE;;;1;QP;ns;3.959.966;3959966;3005;8;31680;47,8;47,8;15143;1892864;1892864;16767836;FRF;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02G0YS116;Expiré;RCS;FFH ;1991-1;28/11/91;28/11/91;28/10/93;1/11/03;Kepro Sant Cugat Sa;26 VIVIENDAS LOCALES COMERCIALES Y GARAJES;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;AGF UNION FENIX;ESPAGNE;;;1;QP;ns;4.280.134;4280134;3005;8,038;34404;48;48;16514;2054464;2054464;18198823;FRF;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02G0YR724;Expiré;RCS;FFH ;1991-1;1/6/91;23/6/91;22/3/94;23/3/04;Sdif Espana Sa Centro Comercial Hortaleza;SDIF ESPANA SA CENTRO COMERCIAL HORTALEZA;RC Construction;RC Decennale Etr;SPECIALITES;Comm. buildings;REALE UNION ASEGURADORA;ESPAGNE;;;1;QP;ns;42.278.196;42278196;12020;10,6;323393;29,3;29,3;94754;12387512;12387512;38442361;FRF;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02G0YS211;Expiré;RCS;FFH ;1991-1;1/10/91;1/10/91;1/6/94;1/6/04;Kepro Sa;EDIFICIOS PARA VIVIVIENDAS Y APARTAMENTOS;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;AGF UNION FENIX;ESPAGNE;;;1;QP;ns;9.616.194;9616194;3005;8,025;77170;49,07;49,07;37867;4718666;4718666;41799167;FRF;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02G00806X;Expiré;RCS;FFH ;1991-1;1/6/91;1/6/91;1/2/95;1/2/05;Kepro Barcelona;EDIFICIO DE NUEVA CONSTRUCCION;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;AGF UNION FENIX;ESPAGNE;;;1;QP;ns;10.968.471;10968471;3005;8,05;88296;48,6;48,6;42912;5330677;5330677;47219717;FRF;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02G0YS212;Expiré;ICG;FFH ;1992-1;1/9/92;1/9/92;14/8/93;15/8/03;Alcampo Mallorca;ALCAMPO MALLORCA;RC Construction;RC Decennale Etr;SPECIALITES;Comm. buildings;AGF UNION FENIX;ESPAGNE;;;1;QP;ns;19.833.399;19833399;18030;7;138834;20;20;27767;3966680;3966680;93311293;FRF;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02G0YS213;Expiré;RCS;FFH ;1992-1;1/9/92;1/9/92;14/8/93;15/8/03;Alcampo Mallorca;ALCAMPO MALLORCA;RC Construction;RC Decennale Etr;SPECIALITES;Comm. buildings;AGF SEGUROS;ESPAGNE;;;1;QP;ns;19.833.399;19833399;18030;7;138834;48,891;48,891;67877;9696747;9696747;93311293;FRF;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02F004002;Expiré;RCS;FFH ;1992-1;14/12/92;14/12/92;9/9/93;9/9/03;Emi Odeon;EDIFICIO INDUSTRIAL CENTRO PRODUCCION Y POST PRODUCCION;RC Construction;RC Decennale Etr;SPECIALITES;Indus. buildings;AGF UNION FENIX;ESPAGNE;;;1;QP;;1.343.745;1343745;30051;10,2625;13790;82,11;82,11;11323;1103349;1103349;24479310;FRF;Espagne;ESPAGNE;
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02G0YR413;Expiré;CGG;FFH ;1992-1;1/1/92;1/1/92;30/12/93;31/12/03;Taller De Arquitectura Ricardo Bofill Taller De Arquitectura In;T.A. RICARDO BOFILL RC DECENNALE EX92;RC Construction;RC Dec (France);SPECIALITES;Comm. buildings;GAN;ESPAGNE;;;1;QP;ns;6.520.981;6520981;6010;13,5;88030;50;50;44015;3260491;3260491;4021580;FRF;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02G0YS978;Expiré;RCS;FFH ;1993-1;5/9/93;5/9/93;6/6/94;7/6/04;Alcampo Alcorcon;ALCAMPO ALCORCON;RC Construction;RC Decennale Etr;SPECIALITES;Comm. buildings;AGF SEGUROS;ESPAGNE;;;1;QP;ns;26.392.829;26392829;36061;7,5;198258;49,405;49,405;97949;13039377;13039377;126094536;FRF;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02G0YS977;Expiré;ICG;FFH ;1993-1;5/9/93;5/9/93;12/6/94;13/6/04;Alcampo Alcorcon;ALCAMPO ALCORCON;RC Construction;RC Decennale Etr;SPECIALITES;Comm. buildings;AGF UNION FENIX;ESPAGNE;;;1;QP;ns;26.392.829;26392829;36061;7,5;197946;25,75;25,75;50971;6796154;6796154;126094536;FRF;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02G0YT136;Expiré;RCS;FFH ;1993-1;1/3/93;1/3/93;20/9/94;20/9/04;Emi Odeon;EMI ODEON HISPAVOX;RC Construction;RC Decennale Etr;SPECIALITES;Office buildings;AGF UNION FENIX;ESPAGNE;;;1;QP;ns;2.069.886;2069886;30051;10,2625;21242;88,39;88,39;18776;1829572;1829572;31095495;FRF;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02G0YR977;Expiré;RCS;FFH ;1993-1;1/2/93;1/2/93;28/4/95;1/5/05;Glorias Diagonal;GLORIAS DIAGONAL;RC Construction;RC Decennale Etr;SPECIALITES;Comm. buildings;AGF SEGUROS;ESPAGNE;;;1;QP;ns;144.838.712;144838712;30051;61,332;888329;34,35316;34,35316;305169;49756675;49756675;89509651;FRF;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;DAF PESTRE;02G00291J;Expiré;PHP;BEER;1993-1;1/11/93;1/11/93;15/9/97;15/9/07;Musee Guggenheim;MUSEE GUGGENHEIM;RC Construction;RC Decennale Etr;SPECIALITES;Public buildings;UAP IARD;FRANCE;;;1;QP;ns;60.101.210;60101210;30051;9,5;570962;30;30;171288;18030363;18030363;85883793;FRF;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02G00201E;Expiré;RCS;FFH ;1994-1;25/4/94;25/4/94;23/2/95;24/2/05;Ingesa;EDIFICIO DE 35 VIVIENDAS Y LOCALES COMERCIALES;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;GROUPAMA SEGUROS;ESPAGNE;;;1;QP;ns;1.545.448;1545448;3005;12;18545;90;90;16691;1390903;1390903;9578426;FRF;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02G00136C;Expiré;RCS;FFH ;1994-1;1/7/94;1/7/94;28/3/95;1/4/05;Henares 163 Ute Ivima 93;163 VIVIENDAS, LOCALES Y GARAJES;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;MAPFRE FAMILIAR;ESPAGNE;;;1;QP;ns;5.445.513;5445513;6010;11;59901;6,6;6,6;3953;359404;359404;2475323;FRF;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02G00156F;Expiré;RCS;FFH ;1994-1;1/8/94;1/8/94;28/11/95;20/11/05;Sicione Continente;CENTRO COMERCIAL CONTINENTE;RC Construction;RC Decennale Etr;SPECIALITES;Comm. buildings;AGF UNION FENIX;ESPAGNE;;;1;QP;ns;37.234.151;37234151;30051;8,7808;326946;59,5;59,5;194533;22154320;22154320;98691321;FRF;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02G00209A;Expiré;ICG;FFH ;1994-1;17/11/94;17/11/94;30/12/95;31/12/05;Construcciones  M.s Sa;4 EDIFICIOS VIVIENDAS;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;MAPFRE FAMILIAR;ESPAGNE;;;1;QP;ns;1.502.530;1502530;6010;13;19533;6,8;6,8;1328;102172;102172;704010;FRF;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02G00209C;Expiré;RCS;FFH ;1994-1;17/11/94;17/11/94;30/3/96;31/3/06;Azvisa;36 VIVIENDAS V.P.O.;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;MAPFRE FAMILIAR;ESPAGNE;;;1;QP;ns;1.262.249;1262249;6010;13,0001;16409;6,8;6,8;1116;85833;85833;590997;FRF;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02G00136F;Expiré;RCS;TJ  ;1994-1;1/7/94;1/7/94;17/4/96;17/4/06;Fercaber Ivima 93;260 VIVIENDAS, LOCALES Y GARAJES;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;MAPFRE FAMILIAR;ESPAGNE;;;1;QP;ns;10.643.196;10643196;6010;11;124698;6,6;6,6;8230;702451;702451;4837496;FRF;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02G00209B;Expiré;RCS;FFH ;1994-1;17/11/94;17/11/94;29/4/96;30/4/06;Azvisa;30 VIVIENDAS V.P.O.;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;MAPFRE FAMILIAR;ESPAGNE;;;1;QP;ns;755.667;755667;6010;13;9824;6,8;6,8;668;51385;51385;354024;FRF;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;DAF PESTRE;02G00000U;Expiré;PHP;BEER;1994-1;15/1/94;15/1/94;21/5/96;21/5/06;Habitatge Entorn Sccl;HABITATGE ENTORN SCL;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;S.M.A.B.T.P.;FRANCE;;;1;QP;ns;3.060.075;3060075;6010;9,89584;30282;32;33,7;10205;1031245;1031245;1311942;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02G00185E;Expiré;RCS;TJ  ;1994-1;1/8/94;1/8/94;15/6/96;15/6/06;Cubiertas Y Mzov Ivima 94;120 VIVIENDAS, LOCALES Y GARAJES;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;MAPFRE FAMILIAR;ESPAGNE;;;1;QP;ns;7.128.698;7128698;6010;1,17769;83954;6,6;6,6;5541;470494;470494;2398075;FRF;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02G00136E;Expiré;RCS;FFH ;1994-1;1/3/94;1/3/94;20/12/96;20/12/06;Ute Imasa Reyfra Ivima 93;90 VIVIENDAS DE PROTECCION OFICIAL;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;MAPFRE FAMILIAR;ESPAGNE;;;1;QP;ns;3.905.381;3905381;6010;10,2952;40207;6,6;6,6;2654;257755;257755;1774922;FRF;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02G00208Z;Expiré;RCS;FFH ;1994-1;17/11/94;17/11/94;30/1/97;31/1/07;Agroman;100 VIVIENDAS ADOSADAS;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;MAPFRE FAMILIAR;ESPAGNE;;;1;QP;ns;3.716.005;3716005;6010;13;48308;6,8;6,8;3285;252688;252688;1740190;FRF;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02G00135Y;Expiré;RCS;FFH ;1994-1;1/3/94;1/3/94;18/2/97;18/2/07;Ocp Construcciones Ivima 93;148 VIVIENDAS PROTECCION OFICIAL;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;MAPFRE FAMILIAR;ESPAGNE;;;1;QP;ns;5.510.487;5510487;6010;11;60615;6,8;6,8;4122;374713;374713;2580327;FRF;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02G00154Z;Expiré;RCS;TJ  ;1994-1;1/2/94;1/2/94;25/2/97;25/2/07;Agroman Ivima 93;153 VIVIENDAS Y GARAJES;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;MAPFRE FAMILIAR;ESPAGNE;;;1;QP;ns;6.001.762;6001762;6010;11;66020;6,6;6,6;4357;396116;396116;2728043;FRF;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02G00136L;Expiré;RCS;TJ  ;1994-1;28/7/94;28/7/94;27/2/97;27/2/07;C.g.s. Y C.m.s. Ute Ivima 93;104 VIVIENDAS V.P.O Y GARAJES;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;MAPFRE FAMILIAR;ESPAGNE;;;1;QP;ns;4.152.074;4152074;0;10,849;45049;6,8;6,8;3063;282341;282341;1944370;FRF;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02G00208W;Expiré;RCS;TJ  ;1994-1;15/11/94;15/11/94;27/5/97;27/5/07;O.c.p. Construcciones;96 VIVIENDAS V.P.O.;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;MAPFRE FAMILIAR;ESPAGNE;;;1;QP;ns;4.196.732;4196732;6010;13;54558;6,8;6,8;3710;285378;285378;1965434;FRF;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02G00309E;Expiré;RCS;FFH ;1994-1;7/2/94;7/2/94;12/9/97;12/9/07;Comylsa Ivima 93;152 VIVIENDAS AVDA ASTURIAS MADRID;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;MAPFRE FAMILIAR;ESPAGNE;;;1;QP;ns;7.009.703;7009703;6010;11,4;79911;6,6;6,6;5274;462640;462640;3186200;FRF;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02G00184X;Expiré;RCS;TJ  ;1994-1;23/9/94;23/9/94;18/9/97;18/9/07;Fomento Construcciones Contratas Ivima 94;155 VIVIENDAS, LOCALES Y GARAJES;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;MAPFRE FAMILIAR;ESPAGNE;;;1;QP;ns;6.674.731;6674731;6010;11;73422;6,6;6,6;4846;440532;440532;2873944;FRF;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;xxxxxxx;02G00749R;Expiré;RCS;FFH ;1995-1;1/8/95;1/8/95;31/1/98;31/1/98;Auxini Museo Universidad De Alicante;MUSEO UNIVERSITARIO;RC Construction;RC Decennale Etr;SPECIALITES;Public buildings;MAPFRE EMPRESAS;ESPAGNE;;;1;QP;ns;2.224.947;2224947;6010;9,8;3271;37;37;1210;823230;823230;5561144;FRF;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02G00248Z;Expiré;RCS;FFH ;1995-1;6/3/95;6/3/95;30/1/96;31/1/06;Ortiz Y Compañia Ivima 93;198 VIVIENDAS Y GARAJES;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;MAPFRE FAMILIAR;ESPAGNE;;;1;QP;ns;7.345.895;7345895;6010;9,7;71255;6,8;6,8;4845;499521;499521;3371952;FRF;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02G00030C;Expiré;RCS;FFH ;1995-1;29/12/95;29/12/95;15/3/96;15/3/06;Beta Iniciativas Sa;VIVIENDAS LOCALES Y APARCAMIENTOS;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;AGF SEGUROS;ESPAGNE;;;1;QP;ns;7.284.073;7284073;9015;8,134;59249;34;34;20145;2476585;2476585;16717477;FRF;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02G00279W;Expiré;RCS;FFH ;1995-1;27/12/95;27/12/95;1/5/96;1/5/06;Ikea Badalona;CENTRO COMERCIAL DE BRICOLAGE;RC Construction;RC Decennale Etr;SPECIALITES;Comm. buildings;AGF UNION FENIX;ESPAGNE;;;1;QP;ns;16.689.198;16689198;30051;10,3;171913;82,31338;82,31338;141507;13737443;13737443;150126472;FRF;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02G00248H;Expiré;RCS;FFH ;1995-1;23/2/95;23/2/95;7/5/96;7/5/06;Parque Corredor;CENTRO COMERCIAL Y OCIO;RC Construction;RC Decennale Etr;SPECIALITES;Comm. buildings;PLUS ULTRA;ESPAGNE;;;1;QP;ns;33.901.764;33901764;30051;8,625;292403;60;60;175442;20341059;20341059;137308769;FRF;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02G00275K;Expiré;RCS;FFH ;1995-1;21/2/95;21/2/95;30/5/96;31/5/06;Provicam Lain Obrascon Huarte Lain;34 VIVIENDAS V.P.O.;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;MAPFRE FAMILIAR;ESPAGNE;;;1;QP;ns;860.386;860386;6010;13;11185;6,8;6,8;761;58506;58506;394761;FRF;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02G00196C;Expiré;RCS;TJ  ;1995-1;1/1/95;1/1/95;28/6/96;28/6/06;Cdad.propietario Gran Via Hortaleza;84 VIVIENDAS, LOCALES, GARAJES;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;PLUS ULTRA;ESPAGNE;;;1;QP;ns;4.524.955;4524955;9015;10,34249;46799;57,5;57,5;26910;2601849;2601849;17563383;FRF;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02G00275L;Expiré;RCS;FFH ;1995-1;1/1/95;3/5/95;2/9/96;1/7/06;Ulloa Obras Construcciones Provica;62 VIVIENDAS;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;PLUS ULTRA;ESPAGNE;;;1;QP;ns;2.171.831;2171831;6010;13;28234;90;90;25410;1954648;1954648;13205175;FRF;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02G00777U;Expiré;RCS;FFH ;1995-1;1/8/95;1/8/95;10/10/96;10/10/06;Comunidad Propietarios Jardin De Los Olmos;32 VIVIENDAS LOCALES COMERCIALES Y GARAJES;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;PLUS ULTRA;ESPAGNE;;;1;QP;ns;1.635.474;1635474;6010;10,5;17172;33;33;5667;539706;539706;3642143;FRF;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02G00344Y;Expiré;RCS;FFH ;1995-1;24/7/95;24/7/95;14/10/96;14/10/06;Centro Comercial Sant Cugat Beg Ingenierie;PRYCA SANT CUGAT, CENTRO COMERCIAL;RC Construction;RC Decennale Etr;SPECIALITES;Comm. buildings;PLUS ULTRA;ESPAGNE;;;1;QP;ns;26.864.025;26864025;60101;7,5;207525;5;5;10376;1343201;1343201;24341524;FRF;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02G00978N;Expiré;RCS;FFH ;1995-1;24/7/95;24/7/95;14/10/96;14/10/06;Centro Comercial Sant Cugat Beg Ingenierie;PRYCA SANT CUGAT, CENTRO COMERCIAL;RC Construction;RC Decennale Etr;SPECIALITES;Comm. buildings;UAP IBERICA;ESPAGNE;;;1;QP;ns;26.864.025;26864025;60101;7,5;207525;15;15;31129;4029604;4029604;24431524;FRF;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02G00960Z;Expiré;RCS;FFH ;1995-1;1/5/95;1/5/95;15/10/96;15/10/06;Centro Comercial Pryca Majadahonda Ii;GALERIA COMERCIAL Y APARCAMIENTO;RC Construction;RC Decennale Etr;SPECIALITES;Comm. buildings;AGF UNION FENIX;ESPAGNE;;;1;QP;ns;17.278.562;17278562;30051;10,65;184017;72,17;72,17;132805;12469938;12469938;84177648;FRF;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02G00279V;Expiré;RCS;FFH ;1995-1;27/12/95;27/12/95;30/10/96;31/10/06;Ikea Espana;CENTRO COMERCIAL BRICOLAGE;RC Construction;RC Decennale Etr;SPECIALITES;Comm. buildings;AGF UNION FENIX;ESPAGNE;;;1;QP;ns;12.247.037;12247037;30051;10,3;126144;76,3;76,3;96248;9344489;9344489;102118223;FRF;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02G00655S;Expiré;RCS;FFH ;1995-1;1/6/95;1/6/95;1/11/96;1/11/06;Cdad Propietarios Jardin Arcentales;132 VIVIENDAS LOCALES COMERCIALES;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;PLUS ULTRA;ESPAGNE;;;1;QP;ns;7.508.071;7508071;6010;11,47946;86189;33;33;28442;2477664;2477664;16736981;FRF;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02G00807O;Expiré;RCS;FFH ;1995-1;1/2/95;1/2/95;12/12/96;12/12/06;Beta Iniciativas;31 VIVIENDAS ADOSADAS;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;AGF UNION FENIX;ESPAGNE;;;1;QP;ns;6.380.734;6380734;9015;8,3;52960;24,64664;24,64664;13053;1572636;1572636;10616170;FRF;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02G00737J;Expiré;RCS;TJ  ;1995-1;1/9/95;1/9/95;10/1/97;10/1/07;28 Viviendas En Alcala 427 Y Arzobispo Cos;28 VIVIENDAS V.P.O. LOCALES Y GARAJES;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;PLUS ULTRA;ESPAGNE;;;1;QP;ns;1.679.808;1679808;6010;10,4999;17638;33;33;5821;554337;554337;3742350;FRF;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02G00917W;Expiré;RCS;FFH ;1995-1;1/10/95;1/10/95;28/2/97;1/3/07;Bbv Promociones Del Noroeste;18 EDIFICIOS DE 12 VIVIENDAS CADA UNO;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;ASEFA S.A.;ESPAGNE;;;1;QP;ns;14.000.514;14000514;4808;8,8012;123221;29,09193;29,09193;35847;4073020;4073020;27494960;FRF;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02G00208V;Expiré;RCS;FFH ;1995-1;26/1/95;26/1/95;6/3/97;6/3/07;Jurica Provicam;18 VIVIENDAS DE V.P.O.;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;MAPFRE FAMILIAR;ESPAGNE;;;1;QP;ns;582.709;582709;6010;12,871;7500;6,6;6,6;495;38459;38459;257063;FRF;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02G00209E;Expiré;RCS;FFH ;1995-1;26/1/95;26/1/95;6/3/97;6/3/07;Jurica Provicam;48 VIVIENDAS EN 3 MODULOS;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;MAPFRE FAMILIAR;ESPAGNE;;;1;QP;ns;1.274.656;1274656;6010;11,2871;14387;6,6;6,6;950;84127;84127;568031;FRF;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02G00223F;Expiré;RCS;FFH ;1995-1;1/7/95;1/7/95;11/3/97;11/3/07;Grancasa;CENTRO COMERCIAL;RC Construction;RC Decennale Etr;SPECIALITES;Comm. buildings;MAPFRE FAMILIAR;ESPAGNE;;;1;QP;ns;51.086.029;51086029;30051;10,8;551848;1,5;1,5;8278;766290;766290;108777847;FRF;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02G00371M;Expiré;RCS;FFH ;1995-1;1/7/95;1/7/95;11/3/97;11/3/07;Grancasa;CENTRO COMERCIAL;RC Construction;RC Decennale Etr;SPECIALITES;Comm. buildings;ZURICH SEGUROS;ESPAGNE;;;1;QP;ns;51.086.029;51086029;30051;10,8;551729;14,994;14,994;82726;7659839;7659839;108777847;FRF;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02G00841P;Expiré;RCS;FFH ;1995-1;10/9/95;10/9/95;12/3/97;12/3/07;Comunidad Propietarios Jardin De Las Musas;146 VIVIENDAS LOCALES COMERCIALES GARAJES;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;PLUS ULTRA;ESPAGNE;;;1;QP;ns;6.160.374;6160374;6010;11,025;67918;40;40;27167;2464150;2464150;20663006;FRF;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02G00931G;Expiré;RCS;TJ  ;1995-1;1/5/95;1/5/95;18/3/97;18/3/07;Cdad Propietarios Verdellada Visocan;89 VIVIENDAS Y GARAJES;RC Construction;RC Decennale Etr;SPECIALITES; Apartments;PLUS ULTRA;ESPAGNE;;;1;QP;ns;2.706.046;2706046;6010;9,3;25166;40;40;10066;1082418;1082418;7306503;FRF;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02G00710L;Expiré;RCS;FFH ;1995-1;1/7/95;1/7/95;28/3/97;1/4/07;Grancasa;CENTRO COMERCIAL;RC Construction;RC Decennale Etr;SPECIALITES;Comm. buildings;ASEFA S.A.;ESPAGNE;;;1;QP;ns;51.086.029;51086029;30051;10,8;551729;15,05;15,05;83035;7688447;7688447;108777847;FRF;Espagne;ESPAGNE;Surv. P. Normale
